name,category,subcategory,price,discounted_price,status,product_type,stock_count,available_sizes,Brand,color,Origin,HS Code,Model,description,small_description,Tags,mfg,images
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",LG,,China,3827,LG-975C,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by LG, manufactured in China, sold in rolls for modern residential and commercial AC system charging.",Refrigerants,,817.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",LG,,Japan,3827,LG-666A,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by LG, manufactured in Japan, sold in sets for energy-efficient residential and commercial AC systems.",Refrigerants,,818.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",LG,,Japan,3827,LG-504A,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by LG, manufactured in Japan, sold in sets for energy-efficient residential and commercial AC systems.",Refrigerants,,819.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Trane,,Japan,3827,TRA-625X,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by Trane, manufactured in Japan, sold in boxes for servicing existing air conditioning and refrigeration systems.",Refrigerants,,820.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Trane,,India,3827,TRA-826A,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Trane, manufactured in India, sold by kg for modern residential and commercial AC system charging.",Refrigerants,,821.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Trane,,Germany,3827,TRA-966X,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by Trane, manufactured in Germany, sold in boxes for energy-efficient residential and commercial AC systems.",Refrigerants,,822.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Trane,,UAE,3827,TRA-556X,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Trane, manufactured in UAE, sold in boxes for modern residential and commercial AC system charging.",Refrigerants,,823.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",Trane,,Japan,3827,TRA-172C,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by Trane, manufactured in Japan, sold in rolls for servicing existing air conditioning and refrigeration systems.",Refrigerants,,824.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,pair,100,"1,2,3,4,5",Trane,,Japan,3827,TRA-293B,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Trane, manufactured in Japan, sold in pairs for automotive and commercial cooling applications.",Refrigerants,,825.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Trane,,China,3827,TRA-293X,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Trane, manufactured in China, sold in boxes for modern residential and commercial AC system charging.",Refrigerants,,826.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,pair,100,"1,2,3,4,5",Trane,,UAE,3827,TRA-784C,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Trane, manufactured in UAE, sold in pairs for modern residential and commercial AC system charging.",Refrigerants,,827.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,pcs,100,"1,2,3,4,5",Trane,,Germany,3827,TRA-723C,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Trane, manufactured in Germany, sold in pieces for automotive and commercial cooling applications.",Refrigerants,,828.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,mtr,100,"1,2,3,4,5",Trane,,Germany,3827,TRA-528C,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Trane, manufactured in Germany, sold in meters for automotive and commercial cooling applications.",Refrigerants,,829.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Trane,,India,3827,TRA-456C,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Trane, manufactured in India, sold by kg for automotive and commercial cooling applications.",Refrigerants,,830.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",Voltas,,Germany,3827,VOL-587B,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by Voltas, manufactured in Germany, sold in sets for servicing existing air conditioning and refrigeration systems.",Refrigerants,,831.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",Voltas,,Germany,3827,VOL-667A,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Voltas, manufactured in Germany, sold in rolls for modern residential and commercial AC system charging.",Refrigerants,,832.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Voltas,,India,3827,VOL-571A,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by Voltas, manufactured in India, sold in boxes for energy-efficient residential and commercial AC systems.",Refrigerants,,833.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",Voltas,,Japan,3827,VOL-211A,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Voltas, manufactured in Japan, sold in rolls for automotive and commercial cooling applications.",Refrigerants,,834.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,mtr,100,"1,2,3,4,5",Voltas,,UAE,3827,VOL-355B,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Voltas, manufactured in UAE, sold in meters for modern residential and commercial AC system charging.",Refrigerants,,835.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Voltas,,UAE,3827,VOL-237B,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Voltas, manufactured in UAE, sold in boxes for modern residential and commercial AC system charging.",Refrigerants,,836.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,mtr,100,"1,2,3,4,5",Voltas,,Japan,3827,VOL-921A,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Voltas, manufactured in Japan, sold in meters for modern residential and commercial AC system charging.",Refrigerants,,837.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",Voltas,,Saudi Arabia,3827,VOL-894X,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Voltas, manufactured in Saudi Arabia, sold in sets for modern residential and commercial AC system charging.",Refrigerants,,838.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",Voltas,,India,3827,VOL-945X,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Voltas, manufactured in India, sold in rolls for automotive and commercial cooling applications.",Refrigerants,,839.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,pair,100,"1,2,3,4,5",Voltas,,India,3827,VOL-778X,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by Voltas, manufactured in India, sold in pairs for energy-efficient residential and commercial AC systems.",Refrigerants,,840.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Voltas,,Germany,3827,VOL-220C,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by Voltas, manufactured in Germany, sold by kg for servicing existing air conditioning and refrigeration systems.",Refrigerants,,841.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",Voltas,,China,3827,VOL-730C,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by Voltas, manufactured in China, sold in sets for energy-efficient residential and commercial AC systems.",Refrigerants,,842.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,pcs,100,"1,2,3,4,5",Voltas,,UAE,3827,VOL-416B,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Voltas, manufactured in UAE, sold in pieces for automotive and commercial cooling applications.",Refrigerants,,843.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,box,100,"1,2,3,4,5",Voltas,,UAE,3827,VOL-566C,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by Voltas, manufactured in UAE, sold in boxes for servicing existing air conditioning and refrigeration systems.",Refrigerants,,844.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,mtr,100,"1,2,3,4,5",York,,Japan,3827,YOR-248C,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in Japan, sold in meters for servicing existing air conditioning and refrigeration systems.",Refrigerants,,845.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,pair,100,"1,2,3,4,5",York,,Saudi Arabia,3827,YOR-116A,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by York, manufactured in Saudi Arabia, sold in pairs for modern residential and commercial AC system charging.",Refrigerants,,846.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",York,,Japan,3827,YOR-862A,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by York, manufactured in Japan, sold in sets for energy-efficient residential and commercial AC systems.",Refrigerants,,847.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",York,,Saudi Arabia,3827,YOR-104C,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in Saudi Arabia, sold by kg for servicing existing air conditioning and refrigeration systems.",Refrigerants,,848.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",York,,India,3827,YOR-928B,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in India, sold by kg for servicing existing air conditioning and refrigeration systems.",Refrigerants,,849.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",York,,India,3827,YOR-228X,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by York, manufactured in India, sold in rolls for automotive and commercial cooling applications.",Refrigerants,,850.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",York,,UAE,3827,YOR-660C,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in UAE, sold in sets for servicing existing air conditioning and refrigeration systems.",Refrigerants,,851.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",York,,Germany,3827,YOR-103A,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in Germany, sold in sets for servicing existing air conditioning and refrigeration systems.",Refrigerants,,852.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,roll,100,"1,2,3,4,5",York,,Japan,3827,YOR-905X,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by York, manufactured in Japan, sold in rolls for energy-efficient residential and commercial AC systems.",Refrigerants,,853.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",York,,UAE,3827,YOR-606A,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in UAE, sold in sets for servicing existing air conditioning and refrigeration systems.",Refrigerants,,854.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,pcs,100,"1,2,3,4,5",York,,Saudi Arabia,3827,YOR-226A,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by York, manufactured in Saudi Arabia, sold in pieces for servicing existing air conditioning and refrigeration systems.",Refrigerants,,855.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Zamil,,Japan,3827,ZAM-852C,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Zamil, manufactured in Japan, sold by kg for automotive and commercial cooling applications.",Refrigerants,,856.png
Refrigerants - R134a 13.6kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Zamil,,India,3827,ZAM-153B,,"Refrigerants - R134a 13.6kg R134a refrigerant, 13.6kg cylinder, by Zamil, manufactured in India, sold by kg for automotive and commercial cooling applications.",Refrigerants,,857.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",Zamil,,UAE,3827,ZAM-487B,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Zamil, manufactured in UAE, sold in sets for modern residential and commercial AC system charging.",Refrigerants,,858.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,pcs,100,"1,2,3,4,5",Zamil,,India,3827,ZAM-401B,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Zamil, manufactured in India, sold in pieces for modern residential and commercial AC system charging.",Refrigerants,,859.png
Refrigerants - R22 13.6kg,HVAC,Refrigerants,3000,2500,active,set,100,"1,2,3,4,5",Zamil,,India,3827,ZAM-511X,,"Refrigerants - R22 13.6kg R22 refrigerant, 13.6kg cylinder, by Zamil, manufactured in India, sold in sets for servicing existing air conditioning and refrigeration systems.",Refrigerants,,860.png
Refrigerants - R410A 10kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Zamil,,Saudi Arabia,3827,ZAM-228B,,"Refrigerants - R410A 10kg R410A refrigerant, 10kg cylinder, by Zamil, manufactured in Saudi Arabia, sold by kg for modern residential and commercial AC system charging.",Refrigerants,,861.png
Refrigerants - R32 9kg,HVAC,Refrigerants,3000,2500,active,kg,100,"1,2,3,4,5",Zamil,,China,3827,ZAM-219B,,"Refrigerants - R32 9kg R32 refrigerant, 9kg cylinder, by Zamil, manufactured in China, sold by kg for energy-efficient residential and commercial AC systems.",Refrigerants,,862.png
Thermostats & Controls - Room Sensor 0-10V,HVAC,Thermostats & Controls,3000,2500,active,box,100,"1,2,3,4,5",Carrier,,UAE,9032,CAR-723A,,"Thermostats & Controls - Room Sensor 0-10V 0-10V room sensor by Carrier, manufactured in UAE, sold in boxes for precise temperature monitoring in HVAC control systems.",Thermostats & Controls,,863.png
Thermostats & Controls - Room Sensor 0-10V,HVAC,Thermostats & Controls,3000,2500,active,box,100,"1,2,3,4,5",Carrier,,Saudi Arabia,9032,CAR-181X,,"Thermostats & Controls - Room Sensor 0-10V 0-10V room sensor by Carrier, manufactured in Saudi Arabia, sold in boxes for precise temperature monitoring in HVAC control systems.",Thermostats & Controls,,864.png
Thermostats & Controls - Digital Thermostat 230V,HVAC,Thermostats & Controls,3000,2500,active,mtr,100,"1,2,3,4,5",Carrier,,China,9032,CAR-369B,,"Thermostats & Controls - Digital Thermostat 230V 230V digital thermostat by Carrier, manufactured in China, sold in meters for accurate temperature control in HVAC systems.",Thermostats & Controls,,865.png
Thermostats & Controls - Digital Thermostat 230V,HVAC,Thermostats & Controls,3000,2500,active,pcs,100,"1,2,3,4,5",Carrier,,Germany,9032,CAR-145A,,"Thermostats & Controls - Digital Thermostat 230V 230V digital thermostat by Carrier, manufactured in Germany, sold in pieces for accurate temperature control in HVAC systems.",Thermostats & Controls,,866.png
Thermostats & Controls - Programmable Thermostat,HVAC,Thermostats & Controls,3000,2500,active,mtr,100,"1,2,3,4,5",Carrier,,India,9032,CAR-698B,,"Thermostats & Controls - Programmable Thermostat Programmable thermostat by Carrier, manufactured in India, sold in meters for automated temperature scheduling in HVAC systems.",Thermostats & Controls,,867.png
Thermostats & Controls - Digital Thermostat 230V,HVAC,Thermostats & Controls,3000,2500,active,pair,100,"1,2,3,4,5",Carrier,,UAE,9032,CAR-418B,,"Thermostats & Controls - Digital Thermostat 230V 230V digital thermostat by Carrier, manufactured in UAE, sold in pairs for accurate temperature control in HVAC systems.",Thermostats & Controls,,868.png
Thermostats & Controls - Programmable Thermostat,HVAC,Thermostats & Controls,3000,2500,active,set,100,"1,2,3,4,5",Carrier,,Saudi Arabia,9032,CAR-687X,,"Thermostats & Controls - Programmable Thermostat Programmable thermostat by Carrier, manufactured in Saudi Arabia, sold in sets for automated temperature scheduling in HVAC systems.",Thermostats & Controls,,869.png
Thermostats & Controls - Programmable Thermostat,HVAC,Thermostats & Controls,3000,2500,active,roll,100,"1,2,3,4,5",Carrier,,Japan,9032,CAR-872X,,"Thermostats & Controls - Programmable Thermostat Programmable thermostat by Carrier, manufactured in Japan, sold in rolls for automated temperature scheduling in HVAC systems.",Thermostats & Controls,,870.png
